date,sku_id,location_id,on_hand_quantity,inventory_value,on_order_quantity,reserved_quantity,lead_time_days,supplier_id,category,data_source,description
2011-12-09,48111,SIM-DC-01,9,108.19,2,1,3,SIM-SUP-08,UNMAPPED,synthetic_demo,DOORMAT 3 SMILEY CATS
2011-12-09,48116,SIM-DC-01,15,196.97,0,2,7,SIM-SUP-06,UNMAPPED,synthetic_demo,DOORMAT MULTICOLOUR STRIPE
2011-12-09,48129,SIM-DC-01,10,91.80,4,1,5,SIM-SUP-01,UNMAPPED,synthetic_demo,DOORMAT TOPIARY
2011-12-09,48138,SIM-DC-01,33,339.73,0,3,3,SIM-SUP-12,UNMAPPED,synthetic_demo,DOORMAT UNION FLAG
2011-12-09,48173C,SIM-DC-01,16,38.80,0,2,3,SIM-SUP-12,UNMAPPED,synthetic_demo,DOORMAT BLACK FLOCK
2011-12-09,48184,SIM-DC-01,24,348.30,0,2,5,SIM-SUP-11,UNMAPPED,synthetic_demo,DOORMAT ENGLISH ROSE
2011-12-09,48185,SIM-DC-01,50,620.21,0,5,14,SIM-SUP-08,UNMAPPED,synthetic_demo,DOORMAT FAIRY CAKE
2011-12-09,48187,SIM-DC-01,89,1629.84,9,8,7,SIM-SUP-05,UNMAPPED,synthetic_demo,DOORMAT NEW ENGLAND
2011-12-09,48188,SIM-DC-01,8,155.47,0,0,7,SIM-SUP-06,UNMAPPED,synthetic_demo,DOORMAT WELCOME PUPPIES
2011-12-09,48189,SIM-DC-01,3,37.03,0,0,14,SIM-SUP-03,UNMAPPED,synthetic_demo,adjustment
2011-12-09,48194,SIM-DC-01,74,1451.66,0,10,14,SIM-SUP-04,UNMAPPED,synthetic_demo,DOORMAT HEARTS
2011-12-09,48195,SIM-DC-01,2,20.17,1,0,10,SIM-SUP-01,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,48197,SIM-DC-01,2,18.84,0,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,DOORMAT BIRD ON THE WIRE
2011-12-09,51008,SIM-DC-01,4,15.38,1,0,14,SIM-SUP-10,UNMAPPED,synthetic_demo,AFGHAN SLIPPER SOCK PAIR
2011-12-09,51014A,SIM-DC-01,100,2357.20,69,2,14,SIM-SUP-05,UNMAPPED,synthetic_demo,"FEATHER PEN,HOT PINK"
2011-12-09,51014C,SIM-DC-01,220,4287.73,0,24,14,SIM-SUP-01,UNMAPPED,synthetic_demo,"FEATHER PEN,COAL BLACK"
2011-12-09,51014L,SIM-DC-01,56,480.09,0,0,3,SIM-SUP-01,UNMAPPED,synthetic_demo,"FEATHER PEN,LIGHT PINK"
2011-12-09,51020A,SIM-DC-01,1,23.87,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,adjustment
2011-12-09,51020B,SIM-DC-01,1,19.41,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,STRIPY DESIGN SHOWER CAP
2011-12-09,62018,SIM-DC-01,8,180.35,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,SOMBRERO
2011-12-09,62094B,SIM-DC-01,1,2.56,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,TURQ ICE CREAM BUM BAG
2011-12-09,62096A,SIM-DC-01,1,23.33,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,PINK/YELLOW FLOWERS HANDBAG
2011-12-09,62096B,SIM-DC-01,1,13.62,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,PURPLE/TURQ FLOWERS HANDBAG
2011-12-09,70006,SIM-DC-01,6,23.26,3,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,LOVE HEART POCKET WARMER
2011-12-09,70007,SIM-DC-01,39,131.74,22,1,14,SIM-SUP-10,UNMAPPED,synthetic_demo,HI TEC ALPINE HAND WARMER
2011-12-09,71038,SIM-DC-01,3,46.79,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,WHITE HANGING BEADS CANDLE HOLDER
2011-12-09,71053,SIM-DC-01,18,181.59,5,2,10,SIM-SUP-02,UNMAPPED,synthetic_demo,WHITE MOROCCAN METAL LANTERN
2011-12-09,71101E,SIM-DC-01,2,31.59,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,STANDING FAIRY POLE SUPPORT
2011-12-09,71143,SIM-DC-01,2,28.00,0,0,14,SIM-SUP-03,UNMAPPED,synthetic_demo,ANTIQUE SILVER BOOK MARK WITH BEADS
2011-12-09,71270,SIM-DC-01,9,91.16,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,PHOTO CLIP LINE
2011-12-09,71279,SIM-DC-01,1,16.39,0,0,3,SIM-SUP-09,UNMAPPED,synthetic_demo,PINK GLASS CANDLEHOLDER
2011-12-09,71403,SIM-DC-01,1,3.70,0,0,3,SIM-SUP-01,UNMAPPED,synthetic_demo,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN"
2011-12-09,71406C,SIM-DC-01,3,69.66,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,BLACK ORANGE SQUEEZER
2011-12-09,71459,SIM-DC-01,75,858.76,0,3,3,SIM-SUP-12,UNMAPPED,synthetic_demo,HANGING JAM JAR T-LIGHT HOLDERS
2011-12-09,71477,SIM-DC-01,58,520.18,0,8,3,SIM-SUP-02,UNMAPPED,synthetic_demo,COLOURED GLASS STAR T-LIGHT HOLDER
2011-12-09,72008,SIM-DC-01,1,15.72,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,72023F,SIM-DC-01,2,45.77,0,0,10,SIM-SUP-07,UNMAPPED,synthetic_demo,RED ORGANIC CANDLE IN GLASS
2011-12-09,72051S,SIM-DC-01,1,24.65,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,BAG OF SILVER STONES
2011-12-09,72122,SIM-DC-01,12,267.47,0,1,5,SIM-SUP-05,UNMAPPED,synthetic_demo,COFFEE SCENT PILLAR CANDLE
2011-12-09,72127,SIM-DC-01,4,72.49,1,1,10,SIM-SUP-11,UNMAPPED,synthetic_demo,COLUMBIAN CANDLE ROUND
2011-12-09,72128,SIM-DC-01,9,175.89,2,1,10,SIM-SUP-04,UNMAPPED,synthetic_demo,COLUMBIAN CANDLE ROUND
2011-12-09,72130,SIM-DC-01,3,65.74,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,COLUMBIAN CANDLE ROUND
2011-12-09,72131,SIM-DC-01,1,16.71,0,0,5,SIM-SUP-05,UNMAPPED,synthetic_demo,COLUMBIAN CANDLE RECTANGLE
2011-12-09,72225C,SIM-DC-01,4,98.78,0,1,3,SIM-SUP-01,UNMAPPED,synthetic_demo,LAVENDER SCENT CAKE CANDLE
2011-12-09,72232,SIM-DC-01,17,362.79,0,1,5,SIM-SUP-01,UNMAPPED,synthetic_demo,FENG SHUI PILLAR CANDLE
2011-12-09,72349B,SIM-DC-01,26,125.06,0,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,SET/6 PURPLE BUTTERFLY T-LIGHTS
2011-12-09,72351A,SIM-DC-01,14,235.87,5,0,7,SIM-SUP-07,UNMAPPED,synthetic_demo,SET/6 TURQUOISE BUTTERFLY T-LIGHTS
2011-12-09,72351B,SIM-DC-01,15,67.27,1,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,SET/6 PINK BUTTERFLY T-LIGHTS
2011-12-09,72484,SIM-DC-01,1,2.53,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,72586,SIM-DC-01,1,21.36,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,SET OF 6 HALLOWEEN GHOST T-LIGHTS
2011-12-09,72598,SIM-DC-01,9,20.07,0,1,3,SIM-SUP-11,UNMAPPED,synthetic_demo,SET/12 TAPER CANDLES
2011-12-09,72728,SIM-DC-01,1,17.80,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,ROSE SCENT CANDLES IN GLASS
2011-12-09,72741,SIM-DC-01,298,3398.40,0,7,10,SIM-SUP-04,UNMAPPED,synthetic_demo,GRAND CHOCOLATECANDLE
2011-12-09,72750B,SIM-DC-01,1,13.91,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,FLOWER FAIRY SET 3 CANDLES LAVENDER
2011-12-09,72760B,SIM-DC-01,1,21.44,0,0,7,SIM-SUP-10,UNMAPPED,synthetic_demo,VINTAGE CREAM 3 BASKET CAKE STAND
2011-12-09,72780,SIM-DC-01,4,37.21,1,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,BLACK SILOUETTE CANDLE PLATE
2011-12-09,72789,SIM-DC-01,2,40.71,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,BASKET/8 SCENTED LOVE TOKEN CANDLES
2011-12-09,72799C,SIM-DC-01,8,128.68,0,1,3,SIM-SUP-04,UNMAPPED,synthetic_demo,PINK PILLAR CANDLE SILVER FLOCK
2011-12-09,72799E,SIM-DC-01,19,289.89,0,1,5,SIM-SUP-11,UNMAPPED,synthetic_demo,IVORY PILLAR CANDLE SILVER FLOCK
2011-12-09,72799F,SIM-DC-01,2,16.06,0,0,5,SIM-SUP-03,UNMAPPED,synthetic_demo,IVORY PILLAR CANDLE GOLD FLOCK
2011-12-09,72800A,SIM-DC-01,1,3.78,0,0,10,SIM-SUP-09,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,72800B,SIM-DC-01,3,8.38,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,4 PURPLE FLOCK DINNER CANDLES
2011-12-09,72800C,SIM-DC-01,8,72.52,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,4 PINK DINNER CANDLE SILVER FLOCK
2011-12-09,72800D,SIM-DC-01,1,11.12,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,4 BLUE DINNER CANDLES SILVER FLOCK
2011-12-09,72800E,SIM-DC-01,33,741.27,10,3,10,SIM-SUP-02,UNMAPPED,synthetic_demo,4 IVORY DINNER CANDLES SILVER FLOCK
2011-12-09,72800F,SIM-DC-01,0,0.00,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,4 IVORY DINNER CANDLES GOLD FLOCK
2011-12-09,72801C,SIM-DC-01,0,0.00,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,4 ROSE PINK DINNER CANDLES
2011-12-09,72801D,SIM-DC-01,3,49.22,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,4 SKY BLUE DINNER CANDLES
2011-12-09,72801G,SIM-DC-01,2,36.65,0,0,14,SIM-SUP-07,UNMAPPED,synthetic_demo,4 BURGUNDY WINE DINNER CANDLES
2011-12-09,72802A,SIM-DC-01,2,32.24,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,ROSE SCENT CANDLE IN JEWELLED BOX
2011-12-09,72802B,SIM-DC-01,4,81.32,0,1,14,SIM-SUP-10,UNMAPPED,synthetic_demo,OCEAN SCENT CANDLE IN JEWELLED BOX
2011-12-09,72802C,SIM-DC-01,1,14.47,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,VANILLA SCENT CANDLE JEWELLED BOX
2011-12-09,72803A,SIM-DC-01,1,11.90,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,ROSE SCENT CANDLE JEWELLED DRAWER
2011-12-09,72803B,SIM-DC-01,1,7.57,0,0,5,SIM-SUP-01,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,72807A,SIM-DC-01,12,86.24,0,1,7,SIM-SUP-06,UNMAPPED,synthetic_demo,SET/3 ROSE CANDLE IN JEWELLED BOX
2011-12-09,72807B,SIM-DC-01,4,72.60,0,1,3,SIM-SUP-01,UNMAPPED,synthetic_demo,SET/3 OCEAN SCENT CANDLE JEWEL BOX
2011-12-09,72807C,SIM-DC-01,11,172.61,0,1,14,SIM-SUP-12,UNMAPPED,synthetic_demo,SET/3 VANILLA SCENTED CANDLE IN BOX
2011-12-09,72814,SIM-DC-01,2,29.59,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,72815,SIM-DC-01,2,45.98,0,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,3 WICK CHRISTMAS BRIAR CANDLE
2011-12-09,72816,SIM-DC-01,2,7.90,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,SET/3 CHRISTMAS DECOUPAGE CANDLES
2011-12-09,72817,SIM-DC-01,29,293.52,0,3,3,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,72818,SIM-DC-01,1,3.00,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,CHRISTMAS DECOUPAGE CANDLE
2011-12-09,72819,SIM-DC-01,3,70.96,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,CUPID DESIGN SCENTED CANDLES
2011-12-09,75013B,SIM-DC-01,2,13.90,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,75049L,SIM-DC-01,53,525.25,0,5,10,SIM-SUP-12,UNMAPPED,synthetic_demo,LARGE CIRCULAR MIRROR MOBILE
2011-12-09,75131,SIM-DC-01,1,21.23,0,0,10,SIM-SUP-12,UNMAPPED,synthetic_demo,METAL TUBE CHIME ON BAMBOO
2011-12-09,77101A,SIM-DC-01,2,10.28,0,0,5,SIM-SUP-07,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,79000,SIM-DC-01,1,7.76,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,MOROCCAN TEA GLASS
2011-12-09,79026B,SIM-DC-01,1,15.31,0,0,14,SIM-SUP-04,UNMAPPED,synthetic_demo,"S/4 ICON COASTER,ELVIS LIVES"
2011-12-09,79029,SIM-DC-01,1,2.47,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,79030D,SIM-DC-01,2,35.06,0,0,7,SIM-SUP-04,UNMAPPED,synthetic_demo,TUMBLER BAROQUE
2011-12-09,79030G,SIM-DC-01,2,8.39,1,0,10,SIM-SUP-06,UNMAPPED,synthetic_demo,TUMBLER NEW ENGLAND
2011-12-09,79051A,SIM-DC-01,12,201.55,2,2,3,SIM-SUP-02,UNMAPPED,synthetic_demo,SMOKEY GREY COLOUR GLASS
2011-12-09,79066K,SIM-DC-01,97,826.48,0,6,14,SIM-SUP-11,UNMAPPED,synthetic_demo,RETRO MOD TRAY
2011-12-09,79067,SIM-DC-01,2,25.58,0,0,14,SIM-SUP-04,UNMAPPED,synthetic_demo,CORONA MEXICAN TRAY
2011-12-09,79071B,SIM-DC-01,2,4.07,0,0,14,SIM-SUP-04,UNMAPPED,synthetic_demo,ENGLISH ROSE METAL WASTE BIN
2011-12-09,79072,SIM-DC-01,2,36.84,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,TEATIME CAKE TIN WITH HANDLE
2011-12-09,79144B,SIM-DC-01,4,92.89,0,0,7,SIM-SUP-11,UNMAPPED,synthetic_demo,PAINTED LIGHTBULB STAR+ MOON
2011-12-09,79144C,SIM-DC-01,4,66.27,0,0,5,SIM-SUP-12,UNMAPPED,synthetic_demo,PAINTED LIGHTBULB RAINBOW DESIGN
2011-12-09,79160,SIM-DC-01,8,149.31,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,HEART SHAPE WIRELESS DOORBELL
2011-12-09,79163,SIM-DC-01,1,5.77,0,0,10,SIM-SUP-04,UNMAPPED,synthetic_demo,BLACK CHAMPAGNE GLASS
2011-12-09,79164,SIM-DC-01,1,2.47,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,BLACK WINE GLASS
2011-12-09,79190A,SIM-DC-01,8,71.63,0,0,7,SIM-SUP-06,UNMAPPED,synthetic_demo,RETRO PLASTIC 70'S TRAY
2011-12-09,79190B,SIM-DC-01,19,449.41,0,2,7,SIM-SUP-04,UNMAPPED,synthetic_demo,RETRO PLASTIC POLKA TRAY
2011-12-09,79190D,SIM-DC-01,12,226.91,0,2,14,SIM-SUP-12,UNMAPPED,synthetic_demo,RETRO PLASTIC DAISY TRAY
2011-12-09,79191B,SIM-DC-01,9,202.72,0,0,14,SIM-SUP-12,UNMAPPED,synthetic_demo,RETRO PLASTIC POLKA TRAY
2011-12-09,79191C,SIM-DC-01,12,147.53,0,1,14,SIM-SUP-04,UNMAPPED,synthetic_demo,RETRO PLASTIC ELEPHANT TRAY
2011-12-09,79191D,SIM-DC-01,2,23.60,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,RETRO PLASTIC DAISY TRAY
2011-12-09,79192A,SIM-DC-01,1,21.09,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,RETRO PLASTIC 70'S TRAY
2011-12-09,79302M,SIM-DC-01,11,83.02,3,0,7,SIM-SUP-12,UNMAPPED,synthetic_demo,"ART LIGHTS,FUNK MONKEY"
2011-12-09,79320,SIM-DC-01,1,2.51,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,FLAMINGO LIGHTS
2011-12-09,79321,SIM-DC-01,89,252.17,0,1,10,SIM-SUP-12,UNMAPPED,synthetic_demo,CHILLI LIGHTS
2011-12-09,79323B,SIM-DC-01,2,29.79,0,0,14,SIM-SUP-11,UNMAPPED,synthetic_demo,BLACK CHERRY LIGHTS
2011-12-09,79323G,SIM-DC-01,1,20.74,0,0,10,SIM-SUP-05,UNMAPPED,synthetic_demo,GOLD CHERRY LIGHTS
2011-12-09,79323GR,SIM-DC-01,2,37.07,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,GREEN CHERRY LIGHTS
2011-12-09,79323LP,SIM-DC-01,1,8.51,0,0,5,SIM-SUP-04,UNMAPPED,synthetic_demo,LIGHT PINK CHERRY LIGHTS
2011-12-09,79323P,SIM-DC-01,2,14.36,0,0,7,SIM-SUP-08,UNMAPPED,synthetic_demo,PINK CHERRY LIGHTS
2011-12-09,79323S,SIM-DC-01,1,12.19,0,0,3,SIM-SUP-11,UNMAPPED,synthetic_demo,SILVER CHERRY LIGHTS
2011-12-09,79323W,SIM-DC-01,1,12.53,0,0,5,SIM-SUP-09,UNMAPPED,synthetic_demo,WHITE CHERRY LIGHTS
2011-12-09,79341,SIM-DC-01,1,7.19,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,WILLOW BRANCH LIGHTS.
2011-12-09,79342B,SIM-DC-01,1,19.24,0,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,BROWN FLOWER LIGHTS
2011-12-09,79403,SIM-DC-01,1,14.68,0,0,3,SIM-SUP-03,UNMAPPED,synthetic_demo,FROSTED WHITE BASE
2011-12-09,81950B,SIM-DC-01,0,0.00,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,FLOWER BLUE CLOCK WITH SUCKER
2011-12-09,81952V,SIM-DC-01,3,22.76,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,ROUND PURPLE CLOCK WITH SUCKER
2011-12-09,82001S,SIM-DC-01,35,862.19,0,1,10,SIM-SUP-10,UNMAPPED,synthetic_demo,SILVER RECORD COVER FRAME
2011-12-09,82011A,SIM-DC-01,1,16.74,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,"BATHROOM SCALES, TROPICAL BEACH"
2011-12-09,82011B,SIM-DC-01,5,17.45,0,1,7,SIM-SUP-03,UNMAPPED,synthetic_demo,BATHROOM SCALES RUBBER DUCKS
2011-12-09,82011C,SIM-DC-01,4,71.36,0,1,10,SIM-SUP-12,UNMAPPED,synthetic_demo,BATHROOM SCALES FOOTPRINTS IN SAND
2011-12-09,82095,SIM-DC-01,1,14.40,0,0,5,SIM-SUP-08,UNMAPPED,synthetic_demo,HEART BUTTONS JEWELLERY BOX
2011-12-09,82482,SIM-DC-01,159,3511.37,0,11,14,SIM-SUP-09,UNMAPPED,synthetic_demo,WOODEN PICTURE FRAME WHITE FINISH
2011-12-09,82483,SIM-DC-01,212,3277.02,0,13,10,SIM-SUP-11,UNMAPPED,synthetic_demo,WOOD 2 DRAWER CABINET WHITE FINISH
2011-12-09,82484,SIM-DC-01,41,285.51,78,1,14,SIM-SUP-04,UNMAPPED,synthetic_demo,WOOD BLACK BOARD ANT WHITE FINISH
2011-12-09,82486,SIM-DC-01,86,2082.88,0,10,5,SIM-SUP-12,UNMAPPED,synthetic_demo,3 DRAWER ANTIQUE WHITE WOOD CABINET
2011-12-09,82494L,SIM-DC-01,175,1075.30,0,7,14,SIM-SUP-12,UNMAPPED,synthetic_demo,WOODEN FRAME ANTIQUE WHITE
2011-12-09,82551,SIM-DC-01,176,4089.63,68,2,14,SIM-SUP-11,UNMAPPED,synthetic_demo,LAUNDRY 15C METAL SIGN
2011-12-09,82552,SIM-DC-01,54,349.14,0,4,7,SIM-SUP-08,UNMAPPED,synthetic_demo,WASHROOM METAL SIGN
2011-12-09,82567,SIM-DC-01,41,486.82,0,5,7,SIM-SUP-02,UNMAPPED,synthetic_demo,"AIRLINE LOUNGE,METAL SIGN"
2011-12-09,82578,SIM-DC-01,16,84.33,0,2,10,SIM-SUP-07,UNMAPPED,synthetic_demo,KITCHEN METAL SIGN
2011-12-09,82580,SIM-DC-01,24,418.70,10,3,3,SIM-SUP-10,UNMAPPED,synthetic_demo,BATHROOM METAL SIGN
2011-12-09,82581,SIM-DC-01,89,383.25,0,11,10,SIM-SUP-01,UNMAPPED,synthetic_demo,TOILET METAL SIGN
2011-12-09,82582,SIM-DC-01,61,1497.16,22,8,7,SIM-SUP-04,UNMAPPED,synthetic_demo,AREA PATROLLED METAL SIGN
2011-12-09,82583,SIM-DC-01,70,437.42,0,7,7,SIM-SUP-02,UNMAPPED,synthetic_demo,HOT BATHS METAL SIGN
2011-12-09,82585,SIM-DC-01,2,26.82,0,0,7,SIM-SUP-05,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,82587,SIM-DC-01,1,22.58,0,0,3,SIM-SUP-01,UNMAPPED,synthetic_demo,TEXRIO TOMATOES CANDLE+CUP
2011-12-09,82597,SIM-DC-01,1,7.70,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,82599,SIM-DC-01,3,63.17,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,82600,SIM-DC-01,39,355.65,0,0,3,SIM-SUP-02,UNMAPPED,synthetic_demo,N0 SINGING METAL SIGN
2011-12-09,82605,SIM-DC-01,2,25.68,0,0,7,SIM-SUP-02,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,82607A,SIM-DC-01,1,4.55,1,0,10,SIM-SUP-10,UNMAPPED,synthetic_demo,UNKNOWN
2011-12-09,82613A,SIM-DC-01,1,19.87,0,0,7,SIM-SUP-01,UNMAPPED,synthetic_demo,Amazon
2011-12-09,82613B,SIM-DC-01,3,20.05,0,0,7,SIM-SUP-03,UNMAPPED,synthetic_demo,"METAL SIGN,CUPCAKE SINGLE HOOK"
2011-12-09,82613C,SIM-DC-01,4,96.24,2,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,"METAL SIGN,CUPCAKE SINGLE HOOK"
2011-12-09,82613D,SIM-DC-01,1,9.18,0,0,3,SIM-SUP-08,UNMAPPED,synthetic_demo,METAL SIGN CUPCAKE SINGLE HOOK
2011-12-09,82615,SIM-DC-01,1,4.94,0,0,3,SIM-SUP-12,UNMAPPED,synthetic_demo,PINK MARSHMALLOW SCARF KNITTING KIT
2011-12-09,82616A,SIM-DC-01,1,23.61,0,0,3,SIM-SUP-05,UNMAPPED,synthetic_demo,BUBBLE GUM SCARF KNITTING KIT
2011-12-09,82616B,SIM-DC-01,9,65.44,3,1,3,SIM-SUP-04,UNMAPPED,synthetic_demo,FRAPPUCINO SCARF KNITTING KIT
2011-12-09,82616C,SIM-DC-01,16,105.89,0,2,5,SIM-SUP-09,UNMAPPED,synthetic_demo,MIDNIGHT GLAMOUR SCARF KNITTING KIT
2011-12-09,84006,SIM-DC-01,34,607.14,0,4,7,SIM-SUP-08,UNMAPPED,synthetic_demo,MAGIC TREE -PAPER FLOWERS
2011-12-09,84007,SIM-DC-01,1,7.18,0,0,3,SIM-SUP-07,UNMAPPED,synthetic_demo,MAGIC GARDEN MOUNT FUJI
2011-12-09,84012,SIM-DC-01,27,179.25,0,4,14,SIM-SUP-02,UNMAPPED,synthetic_demo,MAGIC SHEEP WOOL GROWING FROM PAPER
2011-12-09,84016,SIM-DC-01,1,4.71,0,0,5,SIM-SUP-10,UNMAPPED,synthetic_demo,FLAG OF ST GEORGE CAR FLAG
2011-12-09,84029E,SIM-DC-01,210,1023.42,0,15,7,SIM-SUP-11,UNMAPPED,synthetic_demo,RED WOOLLY HOTTIE WHITE HEART.
2011-12-09,84029G,SIM-DC-01,87,883.60,0,7,3,SIM-SUP-05,UNMAPPED,synthetic_demo,KNITTED UNION FLAG HOT WATER BOTTLE
2011-12-09,84030E,SIM-DC-01,83,1121.76,36,8,14,SIM-SUP-10,UNMAPPED,synthetic_demo,ENGLISH ROSE HOT WATER BOTTLE
2011-12-09,84031A,SIM-DC-01,32,157.60,0,3,7,SIM-SUP-11,UNMAPPED,synthetic_demo,CHARLIE+LOLA RED HOT WATER BOTTLE
2011-12-09,84031B,SIM-DC-01,9,63.59,0,1,7,SIM-SUP-07,UNMAPPED,synthetic_demo,CHARLIE LOLA BLUE HOT WATER BOTTLE
2011-12-09,84032A,SIM-DC-01,72,452.55,0,2,7,SIM-SUP-10,UNMAPPED,synthetic_demo,CHARLIE+LOLA PINK HOT WATER BOTTLE
2011-12-09,84032B,SIM-DC-01,65,274.87,0,3,7,SIM-SUP-08,UNMAPPED,synthetic_demo,CHARLIE + LOLA RED HOT WATER BOTTLE
2011-12-09,84033,SIM-DC-01,2,26.01,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,FLAG OF ST GEORGE
2011-12-09,84050,SIM-DC-01,1,3.33,0,0,14,SIM-SUP-09,UNMAPPED,synthetic_demo,check
2011-12-09,84051,SIM-DC-01,11,77.11,0,0,10,SIM-SUP-08,UNMAPPED,synthetic_demo,ASS COLOUR GLOWING TIARAS
2011-12-09,84077,SIM-DC-01,324,4835.67,0,10,7,SIM-SUP-01,UNMAPPED,synthetic_demo,WORLD WAR 2 GLIDERS ASSTD DESIGNS
2011-12-09,84078A,SIM-DC-01,2,42.02,1,0,3,SIM-SUP-06,UNMAPPED,synthetic_demo,SET/4 WHITE RETRO STORAGE CUBES
2011-12-09,84086C,SIM-DC-01,10,249.02,0,1,10,SIM-SUP-10,UNMAPPED,synthetic_demo,PINK/PURPLE RETRO RADIO
2011-12-09,84192,SIM-DC-01,4,90.49,0,0,10,SIM-SUP-11,UNMAPPED,synthetic_demo,ASSORTED COLOUR METAL CAT
2011-12-09,84199,SIM-DC-01,4,92.28,0,0,3,SIM-SUP-10,UNMAPPED,synthetic_demo,GLOW IN DARK DOLPHINS
2011-12-09,84212,SIM-DC-01,13,160.27,0,2,14,SIM-SUP-01,UNMAPPED,synthetic_demo,"ASSORTED FLOWER COLOUR ""LEIS"""
2011-12-09,84218,SIM-DC-01,1,14.57,0,0,10,SIM-SUP-02,UNMAPPED,synthetic_demo,BOX/12 CHICK & EGG IN BASKET
2011-12-09,84228,SIM-DC-01,1,13.15,0,0,3,SIM-SUP-04,UNMAPPED,synthetic_demo,HEN HOUSE WITH CHICK STANDING
2011-12-09,84231,SIM-DC-01,4,59.93,0,0,14,SIM-SUP-01,UNMAPPED,synthetic_demo,EASTER BUNNY WITH BASKET ON BACK
2011-12-09,84247E,SIM-DC-01,4,47.19,0,0,3,SIM-SUP-01,UNMAPPED,synthetic_demo,PACK OF 12 CHRISTMAS FUN CARDS
