snapshot_date,sku_id,description,location_count,supplier_ids,on_hand_quantity,on_order_quantity,reserved_quantity,inventory_position_units,avg_daily_demand_units,daily_demand_stddev_units,supplier_lead_time_days,service_level,z_score,safety_stock_units,reorder_point_units,target_stock_units,review_period_days,recommended_reorder_quantity,recommendation_status
2011-12-09,84519B,CARROT CHARLIE+LOLA COASTER SET,1,SIM-SUP-02,10.0000,0.0000,1.0000,9.0000,1.8571,2.6419,7,95.00%,1.6449,11.4972,24.4972,37.4972,7,29,reorder_now
2011-12-09,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,SIM-SUP-08,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84520D,UNKNOWN,1,SIM-SUP-09,2.0000,1.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84526,GIANT BLACK SUNGLASSES,1,SIM-SUP-05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84531A,returned,1,SIM-SUP-02,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84531B,returned,1,SIM-SUP-08,4.0000,0.0000,0.0000,4.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,1,SIM-SUP-02,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,1,SIM-SUP-06,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,SIM-SUP-04,8.0000,4.0000,0.0000,12.0000,4.5357,9.9659,3,95.00%,1.6449,28.3927,41.9998,73.7498,7,62,reorder_now
2011-12-09,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,SIM-SUP-04,36.0000,0.0000,4.0000,32.0000,19.2500,21.1569,3,95.00%,1.6449,60.2755,118.0255,252.7755,7,221,reorder_now
2011-12-09,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,SIM-SUP-09,23.0000,8.0000,3.0000,28.0000,5.4643,13.5343,7,95.00%,1.6449,58.8996,97.1496,135.3996,7,108,reorder_now
2011-12-09,84558A,3D DOG PICTURE PLAYING CARDS,1,SIM-SUP-10,12.0000,0.0000,0.0000,12.0000,1.1071,2.7818,7,95.00%,1.6449,12.1061,19.8561,27.6061,7,16,reorder_now
2011-12-09,84559A,3D SHEET OF DOG STICKERS,1,SIM-SUP-05,18.0000,0.0000,2.0000,16.0000,0.7500,0.8292,10,95.00%,1.6449,4.3128,11.8128,17.0628,7,0,no_order_required
2011-12-09,84559B,3D SHEET OF CAT STICKERS,1,SIM-SUP-07,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84559D,3D SHEET OF SEA WORLD STICKERS,1,SIM-SUP-08,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84562A,PINK/WHITE RIBBED MELAMINE JUG,1,SIM-SUP-10,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84563A,PINK & WHITE BREAKFAST TRAY,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84563B,BLUE & WHITE BREAKFAST TRAY,1,SIM-SUP-05,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84568,GIRLS ALPHABET IRON ON PATCHES,1,SIM-SUP-11,53.0000,0.0000,3.0000,50.0000,41.4286,90.0692,3,95.00%,1.6449,256.6044,380.8901,670.8901,7,621,reorder_now
2011-12-09,84569A,PACK 3 IRON ON DOG PATCHES,1,SIM-SUP-02,4.0000,2.0000,0.0000,6.0000,0.1786,0.5381,10,95.00%,1.6449,2.7989,4.5846,5.8346,7,0,no_order_required
2011-12-09,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,SIM-SUP-11,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84569D,PACK 6 HEART/ICE-CREAM PATCHES,1,SIM-SUP-01,2.0000,0.0000,0.0000,2.0000,0.1429,0.4403,10,95.00%,1.6449,2.2903,3.7189,4.7189,7,3,reorder_now
2011-12-09,84578,ELEPHANT TOY WITH BLUE T-SHIRT,1,SIM-SUP-12,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84580,MOUSE TOY WITH PINK T-SHIRT,1,SIM-SUP-04,12.0000,0.0000,2.0000,10.0000,2.4643,3.8682,5,95.00%,1.6449,14.2273,26.5487,43.7987,7,34,reorder_now
2011-12-09,84581,DOG TOY WITH PINK CROCHET SKIRT,1,SIM-SUP-08,7.0000,0.0000,0.0000,7.0000,0.6429,1.2597,7,95.00%,1.6449,5.4819,9.9819,14.4819,7,8,reorder_now
2011-12-09,84584,PINK GINGHAM CAT WITH SCARF,1,SIM-SUP-06,2.0000,1.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84592,CROCHET ROSE PURSE WITH SUEDE BACK,1,SIM-SUP-02,3.0000,0.0000,0.0000,3.0000,0.4643,1.5465,5,95.00%,1.6449,5.6879,8.0094,11.2594,7,9,reorder_now
2011-12-09,84595E,LARGE TORTILLA DESIGN RED BOWL,1,SIM-SUP-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,SIM-SUP-03,85.0000,10.0000,4.0000,91.0000,20.9643,20.9122,5,95.00%,1.6449,76.9152,181.7366,328.4866,7,238,reorder_now
2011-12-09,84596E,UNKNOWN,1,SIM-SUP-02,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84596F,SMALL MARSHMALLOWS PINK BOWL,1,SIM-SUP-12,300.0000,0.0000,41.0000,259.0000,16.8571,18.5544,14,95.00%,1.6449,114.1926,350.1926,468.1926,7,210,reorder_now
2011-12-09,84596G,SMALL CHOCOLATES PINK BOWL,1,SIM-SUP-04,74.0000,4.0000,4.0000,74.0000,4.6071,6.0435,14,95.00%,1.6449,37.1948,101.6948,133.9448,7,60,reorder_now
2011-12-09,84596J,MIXED NUTS LIGHT GREEN BOWL,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84596K,JELLY BABIES YELLOW SMALL BOWL,1,SIM-SUP-06,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,SIM-SUP-11,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84597C,RETRO PINK BALL ASHTRAY,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84598,BOYS ALPHABET IRON ON PATCHES,1,SIM-SUP-09,15.0000,0.0000,1.0000,14.0000,14.0000,54.2013,3,95.00%,1.6449,154.4180,196.4180,294.4180,7,281,reorder_now
2011-12-09,84600,NEW BAROQUE JEWELLERY BOX,1,SIM-SUP-06,3.0000,0.0000,0.0000,3.0000,0.6786,1.7332,3,95.00%,1.6449,4.9377,6.9734,11.7234,7,9,reorder_now
2011-12-09,84609,TALL ROCOCO CANDLE HOLDER,1,SIM-SUP-12,4.0000,0.0000,0.0000,4.0000,1.0000,3.7985,5,95.00%,1.6449,13.9709,18.9709,25.9709,7,22,reorder_now
2011-12-09,84620,BLUE GINGHAM ROSE CUSHION COVER,1,SIM-SUP-07,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.8929,4.4508,10,95.00%,1.6449,23.1510,32.0795,38.3295,7,37,reorder_now
2011-12-09,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,1,SIM-SUP-01,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84625D,WHITE NEWBAROQUE CANDLESTICK CANDLE,1,SIM-SUP-10,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84631,FRUIT TREE AND BIRDS WALL PLAQUE,1,SIM-SUP-12,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,SIM-SUP-02,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,SIM-SUP-09,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84658,WHITE STITCHED CUSHION COVER,1,SIM-SUP-03,3.0000,0.0000,0.0000,3.0000,0.2143,0.8175,7,95.00%,1.6449,3.5578,5.0578,6.5578,7,4,reorder_now
2011-12-09,84659A,WHITE TRAVEL ALARM CLOCK,1,SIM-SUP-10,2.0000,0.0000,0.0000,2.0000,0.2500,1.1220,5,95.00%,1.6449,4.1268,5.3768,7.1268,7,6,reorder_now
2011-12-09,84660A,WHITE STITCHED WALL CLOCK,1,SIM-SUP-12,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84660B,BLACK STITCHED WALL CLOCK,1,SIM-SUP-04,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84660C,UNKNOWN,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84661A,WHITE SQUARE TABLE CLOCK,1,SIM-SUP-12,6.0000,0.0000,1.0000,5.0000,2.3214,9.2584,7,95.00%,1.6449,40.2914,56.5414,72.7914,7,68,reorder_now
2011-12-09,84661B,BLACK SQUARE TABLE CLOCK,1,SIM-SUP-07,5.0000,0.0000,0.0000,5.0000,1.8214,6.2224,7,95.00%,1.6449,27.0790,39.8290,52.5790,7,48,reorder_now
2011-12-09,84663A,UNKNOWN,1,SIM-SUP-02,3.0000,0.0000,0.0000,3.0000,0.6071,1.8193,3,95.00%,1.6449,5.1832,7.0046,11.2546,7,9,reorder_now
2011-12-09,84665,SQUARE CHERRY BLOSSOM CABINET,1,SIM-SUP-10,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84670,UNKNOWN,1,SIM-SUP-04,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84673A,PINK FLY SWAT,1,SIM-SUP-06,2.0000,0.0000,0.0000,2.0000,0.1429,0.5151,3,95.00%,1.6449,1.4674,1.8960,2.8960,7,0,no_order_required
2011-12-09,84673B,BLUE FLY SWAT,1,SIM-SUP-07,5.0000,0.0000,0.0000,5.0000,0.6071,1.4228,14,95.00%,1.6449,8.7563,17.2563,21.5063,7,17,reorder_now
2011-12-09,84674,FLYING PIG WATERING CAN,1,SIM-SUP-08,4.0000,0.0000,0.0000,4.0000,0.2500,0.5089,7,95.00%,1.6449,2.2145,3.9645,5.7145,7,0,no_order_required
2011-12-09,84675,FROG KING WATERING CAN,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84676,BATH DUCK WATERING CAN,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84678,CLASSICAL ROSE SMALL VASE,1,SIM-SUP-11,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84682,CLASSICAL ROSE DISH,1,SIM-SUP-09,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84683,CLASSICAL ROSE CANDLESTAND,1,SIM-SUP-03,2.0000,1.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84684,UNKNOWN,1,SIM-SUP-09,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84685,BEACH HUT KEY CABINET,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84686,UNKNOWN,1,SIM-SUP-06,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84687,BEACH HUT SHELF W 3 DRAWERS,1,SIM-SUP-11,3.0000,0.0000,0.0000,3.0000,0.0357,0.1856,14,95.00%,1.6449,1.1421,1.6421,1.8921,7,0,no_order_required
2011-12-09,84688,BEACH HUT DESIGN BLACKBOARD,1,SIM-SUP-10,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84689,S/2 BEACH HUT TREASURE CHESTS,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84691,PACK 20 DOLLY PEGS,1,SIM-SUP-10,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84692,BOX OF 24 COCKTAIL PARASOLS,1,SIM-SUP-06,436.0000,0.0000,25.0000,411.0000,19.5000,23.1185,14,95.00%,1.6449,142.2822,415.2822,551.7822,7,141,reorder_now
2011-12-09,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,1,SIM-SUP-01,8.0000,0.0000,0.0000,8.0000,1.5000,3.6006,10,95.00%,1.6449,18.7284,33.7284,44.2284,7,37,reorder_now
2011-12-09,84707B,PINK JEWELLED MIRROR TRINKET TRAY,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.5357,2.5978,5,95.00%,1.6449,9.5548,12.2334,15.9834,7,15,reorder_now
2011-12-09,84708B,PINK JEWELLED PHOTO FRAME,1,SIM-SUP-03,4.0000,0.0000,0.0000,4.0000,0.5000,1.2392,14,95.00%,1.6449,7.6269,14.6269,18.1269,7,15,reorder_now
2011-12-09,84709B,UNKNOWN,1,SIM-SUP-09,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84712B,PINK JEWELLED PHOTO FRAME,1,SIM-SUP-01,8.0000,0.0000,1.0000,7.0000,0.2500,0.6339,14,95.00%,1.6449,3.9011,7.4011,9.1511,7,3,reorder_now
2011-12-09,84715,SET OF 6 ICE CREAM SKITTLES,1,SIM-SUP-07,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84741C,CITRUS GARLAND FELT FLOWERS,1,SIM-SUP-07,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84748,FOLK FELT HANGING MULTICOL GARLAND,1,SIM-SUP-09,3.0000,0.0000,0.0000,3.0000,0.1429,0.3499,14,95.00%,1.6449,2.1536,4.1536,5.1536,7,3,reorder_now
2011-12-09,84750A,PINK SMALL GLASS CAKE STAND,1,SIM-SUP-12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84750B,BLACK SMALL GLASS CAKE STAND,1,SIM-SUP-06,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84754,S/15 SILVER GLASS BAUBLES IN BAG,1,SIM-SUP-02,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,1,SIM-SUP-11,80.0000,0.0000,8.0000,72.0000,25.2857,48.7800,10,95.00%,1.6449,253.7285,506.5856,683.5856,7,612,reorder_now
2011-12-09,84760S,UNKNOWN,1,SIM-SUP-09,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84761,IVORY HANGING BIRD PLANTER,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84762B,PINK PICNIC BARBECUE BUCKET,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84762C,GREEN PICNIC BARBECUE BUCKET,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84763,ZINC FINISH 15CM PLANTER POTS,1,SIM-SUP-10,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84773,UNKNOWN,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84789,UNKNOWN,1,SIM-SUP-01,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84791,GINGHAM HEART DECORATION,1,SIM-SUP-02,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,SIM-SUP-02,23.0000,0.0000,2.0000,21.0000,2.8571,3.8518,3,95.00%,1.6449,10.9738,19.5452,39.5452,7,0,no_order_required
2011-12-09,84795A,UNKNOWN,1,SIM-SUP-06,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84795B,SUNSET CHECK HAMMOCK,1,SIM-SUP-11,2.0000,0.0000,0.0000,2.0000,0.0357,0.1856,7,95.00%,1.6449,0.8076,1.0576,1.3076,7,0,no_order_required
2011-12-09,84795C,UNKNOWN,1,SIM-SUP-06,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84795D,UNKNOWN,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,SIM-SUP-08,1.0000,0.0000,0.0000,1.0000,0.0714,0.3712,3,95.00%,1.6449,1.0574,1.2717,1.7717,7,1,reorder_now
2011-12-09,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,SIM-SUP-05,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84800L,LARGE WHITE/PINK ROSE ART FLOWER,1,SIM-SUP-04,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,1,SIM-SUP-11,1.0000,0.0000,0.0000,1.0000,0.9643,4.4680,10,95.00%,1.6449,23.2402,32.8831,39.6331,7,39,reorder_now
2011-12-09,84813,SET OF 4 DIAMOND NAPKIN RINGS,1,SIM-SUP-08,2.0000,1.0000,0.0000,3.0000,1.0357,4.8365,5,95.00%,1.6449,17.7886,22.9672,30.2172,7,28,reorder_now
2011-12-09,84815,SET OF 3 DANISH ROSE PLANTERS,1,SIM-SUP-07,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84817,DANISH ROSE DECORATIVE PLATE,1,SIM-SUP-10,6.0000,3.0000,0.0000,9.0000,8.2143,19.5601,7,95.00%,1.6449,85.1230,142.6230,200.1230,7,192,reorder_now
2011-12-09,84818,DANISH ROSE PHOTO FRAME,1,SIM-SUP-12,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84819,DANISH ROSE ROUND SEWING BOX,1,SIM-SUP-08,6.0000,0.0000,0.0000,6.0000,7.8929,15.7011,7,95.00%,1.6449,68.3292,123.5792,178.8292,7,173,reorder_now
2011-12-09,84820,DANISH ROSE TRINKET TRAYS,1,SIM-SUP-08,4.0000,0.0000,0.0000,4.0000,1.9286,6.5133,7,95.00%,1.6449,28.3452,41.8452,55.3452,7,52,reorder_now
2011-12-09,84821,DANISH ROSE DELUXE COASTER,1,SIM-SUP-10,6.0000,0.0000,0.0000,6.0000,2.4643,9.1006,5,95.00%,1.6449,33.4719,45.7933,63.0433,7,58,reorder_now
2011-12-09,84826,ASSTD DESIGN 3D PAPER STICKERS,1,SIM-SUP-05,2.0000,0.0000,0.0000,2.0000,451.1429,2326.5642,3,95.00%,1.6449,6628.3117,7981.7403,11139.7403,7,11138,reorder_now
2011-12-09,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1,SIM-SUP-12,33.0000,7.0000,4.0000,36.0000,2.5714,5.1438,10,95.00%,1.6449,26.7556,52.4699,70.4699,7,35,reorder_now
2011-12-09,84832,ZINC WILLIE WINKIE CANDLE STICK,1,SIM-SUP-03,60.0000,0.0000,0.0000,60.0000,20.0714,21.7419,3,95.00%,1.6449,61.9420,122.1562,262.6562,7,203,reorder_now
2011-12-09,84836,ZINC METAL HEART DECORATION,1,SIM-SUP-11,203.0000,0.0000,6.0000,197.0000,15.0714,18.8451,10,95.00%,1.6449,98.0225,248.7368,354.2368,7,158,reorder_now
2011-12-09,84837,UNKNOWN,1,SIM-SUP-07,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84839,SWEETHEART KEY CABINET,1,SIM-SUP-12,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,14,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84840,UNKNOWN,1,SIM-SUP-06,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84842,HELLO SAILOR BATHROOM SET,1,SIM-SUP-12,2.0000,0.0000,0.0000,2.0000,0.0714,0.2575,7,95.00%,1.6449,1.1208,1.6208,2.1208,7,0,no_order_required
2011-12-09,84843,WHITE SOAP RACK WITH 2 BOTTLES,1,SIM-SUP-09,2.0000,1.0000,0.0000,3.0000,0.3214,0.6576,14,95.00%,1.6449,4.0470,8.5470,10.7970,7,8,reorder_now
2011-12-09,84846A,SCENTED CANDLE IN DIGITALIS TIN,1,SIM-SUP-03,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84847,UNKNOWN,1,SIM-SUP-02,2.0000,0.0000,0.0000,2.0000,0.0000,0.0000,7,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84849A,HELLO SAILOR BLUE SOAP HOLDER,1,SIM-SUP-10,2.0000,0.0000,0.0000,2.0000,0.2143,0.6739,10,95.00%,1.6449,3.5051,5.6479,7.1479,7,6,reorder_now
2011-12-09,84849B,FAIRY SOAP SOAP HOLDER,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,3,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84849D,HOT BATHS SOAP HOLDER,1,SIM-SUP-05,3.0000,0.0000,0.0000,3.0000,3.0000,13.3229,3,95.00%,1.6449,37.9566,46.9566,67.9566,7,65,reorder_now
2011-12-09,84854,GIRLY PINK TOOL SET,1,SIM-SUP-03,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84856L,LARGE TAHITI BEACH BAG,1,SIM-SUP-11,3.0000,0.0000,0.0000,3.0000,0.0000,0.0000,10,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84856S,SMALL TAHITI BEACH BAG,1,SIM-SUP-05,1.0000,0.0000,0.0000,1.0000,0.0000,0.0000,5,95.00%,1.6449,0.0000,0.0000,0.0000,7,0,no_order_required
2011-12-09,84859A,SILVER DISCO HANDBAG,1,SIM-SUP-10,5.0000,0.0000,0.0000,5.0000,1.2857,3.1151,10,95.00%,1.6449,16.2033,29.0605,38.0605,7,34,reorder_now
